engagement_score,billing_risk_score,churn_risk_segment_Low Risk,numTechTickets,high_value_churn_flag,tenure,ticket_intensity,Contract_Two year,revenue_efficiency,customer_lifetime_value,MonthlyCharges,TotalCharges,InternetService_Fiber optic,support_frustration_score,PaymentMethod_Electronic check,avg_monthly_spend,tenure_group_New,tenure_group_VIP,InternetService_No,PaperlessBilling
19.139469125324787,5,False,3,0,37,0.09432336595754591,False,753.0723701723512,3012.2894806894046,80.44922677143866,3016.126566638377,True,7,True,78.4717775572001,False,False,False,1
25.63495842802434,4,False,0,1,42,0.06418650147168983,False,1087.135732366691,3261.407197100073,77.09751344975683,3326.526906758151,True,2,True,76.83701561370911,False,False,False,1
37.18926258042085,4,False,4,1,42,0.09747747778647378,False,624.0296052581709,4681.981831196541,111.72711509650502,4530.212838219062,True,8,True,105.55096406362885,False,False,False,1
29.609070636042382,5,False,1,1,44,0.04219748322971988,False,972.7896432365412,3891.158572946165,88.31759632571192,3902.2685617959883,True,3,True,86.60089420693694,False,False,False,1
39.098191480122566,5,False,4,1,63,0.0680011785713152,False,1086.5507527568911,6519.304516541348,103.0229618463778,6613.392718337022,True,8,True,102.88038017316174,False,True,False,0
13.877782021936389,5,False,4,0,29,0.1635297026334836,False,638.4267341560592,2809.1933613447804,95.0342286733433,2809.2869659621683,True,9,True,91.88461363549428,False,False,False,1
0.5,4,False,0,0,1,0.0,False,24.206163328895244,24.206163328895244,24.206163328895244,24.206163328895244,False,0,True,12.103081664447622,True,False,False,1
5.804856951522035,5,False,0,0,3,0.08689288105974552,False,113.1525748493236,226.3051496986472,75.43504989954907,240.4607983927851,True,0,True,60.11519959819628,True,False,False,1
20.513162066345863,6,False,2,0,19,0.11174180298809881,False,371.4306408741454,1857.1532043707273,94.45184268928841,1784.6953546872626,True,4,True,86.41300902549166,False,False,False,1
14.681900705784875,4,False,4,1,41,0.1251115683227534,False,1004.2672262651108,3764.899616722021,91.65561694517467,3633.2396111178377,True,9,True,86.31945973760932,False,False,False,1
15.635889097397264,4,False,0,0,2,0.0,False,44.555065179505704,174.06696902233426,87.03348451116713,184.01944206792604,True,0,True,61.33981402264201,True,False,False,1
1.0,5,False,0,0,2,0.0,False,49.028498914597634,49.028498914597634,24.514249457298817,45.252310186904076,False,0,True,15.084103395634694,True,False,False,0
6.0,4,True,0,0,2,0.0,False,45.02883705687582,90.05767411375164,45.02883705687582,80.89061567577163,False,0,True,26.96353855859054,True,False,False,0
25.576208006665208,4,False,0,0,31,0.0,False,897.7717394992679,2693.315218497804,86.45855039200175,2686.9137782828675,True,0,False,83.58666093815746,False,False,False,1
9.981208755395938,6,False,0,0,9,0.0,False,173.50657693561143,347.01315387122287,34.96345324934895,329.76091421122356,True,0,True,30.16310244339846,True,False,False,1
17.14599806415141,4,False,4,1,43,0.13072198584444633,False,935.5885630252919,3742.3542521011677,85.69788809453117,3851.1913506090204,True,9,False,86.16870483619618,False,False,False,1
25.579914260561118,1,False,5,1,51,0.09600031755347734,False,996.4253627543792,4982.126813771896,97.49524650088678,5032.149977302015,True,10,False,96.64315711221977,False,False,False,1
10.5,4,False,0,0,1,0.0,False,28.4596383274898,85.3789149824694,85.3789149824694,85.3789149824694,True,0,True,42.6894574912347,True,False,False,1
13.685630340919367,3,True,0,0,23,0.09767962073850792,True,385.49551281820646,770.9910256364129,37.31556624089224,708.6518028807234,False,1,True,32.55649766228946,False,False,True,1
0.5,4,False,0,0,1,0.0,False,25.737641431199723,25.737641431199723,25.737641431199723,25.737641431199723,False,0,False,12.868820715599862,True,False,False,1
5.5,5,False,0,0,1,0.0,False,22.65,45.3,45.3,45.3,False,0,True,22.65,True,False,False,0
5.5,3,True,0,0,1,0.0,False,21.846516970760824,43.69303394152165,43.69303394152165,43.69303394152165,False,0,True,21.846516970760824,True,False,False,0
5.5,3,True,0,0,1,0.0,False,9.73138567418176,19.46277134836352,19.46277134836352,19.46277134836352,False,0,False,9.73138567418176,True,False,True,0
15.413256067222187,5,True,0,0,20,0.0,False,586.5782695663863,1173.1565391327727,62.234030816823356,1146.458341015134,True,0,True,57.67972286515061,False,False,False,0
19.76290169315365,5,False,3,0,29,0.12270404125494669,False,567.6576979341419,2838.2884896707096,95.32638062740087,2843.942224491527,True,7,True,92.41103852340582,False,False,False,0
22.378702279686788,4,False,0,0,27,0.027738600214954626,False,500.2136810706587,1500.641043211976,57.1716857774758,1508.8596606555504,True,0,True,55.22054412027358,False,False,False,1
18.746877336326666,5,False,2,0,24,0.0824642629690949,False,561.8749500503437,2247.499800201375,93.37823819250738,2264.4224519194054,True,4,True,90.33321996878661,False,False,False,1
9.862459728656056,3,True,0,0,14,0.12125134237813145,False,203.04638628212533,406.09277256425065,30.19287995450111,407.9145092685581,False,1,False,28.095998175833152,True,False,True,0
14.236887430089157,6,False,0,0,7,0.09211092876114464,False,164.32883350608728,604.210446997344,86.31577814247771,585.8896821784101,True,1,True,73.23621027230126,True,False,False,1
6.099658981321202,3,True,0,0,3,0.09003410186787977,False,102.69937853073347,205.39875706146694,57.620564460464564,232.54534687467896,True,0,True,50.47237053915986,True,False,False,0
27.667393905743534,4,False,1,1,39,0.05416837454120696,False,935.9540770100659,3743.8163080402637,95.77708198280757,3754.483812893604,True,3,False,93.66399332226925,False,False,False,1
18.229322450894276,4,False,5,1,41,0.13389040973650213,False,792.0510900554909,4002.6465861257925,95.76694585114528,3961.5627804116098,True,11,True,92.56858586502622,False,False,False,1
5.5,4,False,0,0,1,0.0,False,35.22001427176848,70.44002854353695,70.44002854353695,70.44002854353695,True,0,False,35.22001427176848,True,False,False,1
5.5,4,False,0,0,1,0.0,False,10.10763810776645,20.2152762155329,20.2152762155329,20.2152762155329,False,0,False,10.10763810776645,True,False,True,1
40.66075972196568,1,False,5,1,69,0.07437195665502047,False,1133.2228261894181,7206.495378959218,104.44196201390172,7236.884280186144,True,10,False,103.38406114551634,False,True,False,1
18.53723429681528,5,False,1,0,32,0.08129374404340653,False,913.7270355921412,2741.181106776424,84.22204495398442,2714.583154206157,True,3,True,80.90133223648895,False,False,False,0
5.5,6,False,0,0,1,0.0,False,34.94497028333197,69.88994056666394,69.88994056666394,69.88994056666394,True,0,True,34.94497028333197,True,False,False,1
5.5,5,False,0,0,1,0.0,False,35.08397212876829,70.16794425753658,70.16794425753658,70.16794425753658,True,0,True,35.08397212876829,True,False,False,0
5.5,3,True,0,0,1,0.0,False,34.71410640468748,69.42821280937495,69.42821280937495,69.42821280937495,True,0,False,34.71410640468748,True,False,False,0
18.242408707264577,2,True,0,0,20,0.021871152917137815,False,288.90430238995873,866.7129071698762,42.43542471794798,886.8344624967929,False,1,False,41.45407480518993,False,False,False,0
9.476474044469938,6,False,0,0,9,0.0014703722206288738,False,335.7320210641659,671.4640421283318,74.3504214772533,623.3442484602593,True,0,True,62.134586557520265,True,False,False,1
12.5,6,False,0,0,5,0.0,False,133.65524592488563,400.9657377746569,80.19314755493137,413.06458516056864,True,0,True,68.84409752676144,True,False,False,1
15.397870915109362,5,False,3,1,34,0.23633389180395012,False,580.2308629931064,3006.2540397273474,91.55319653993857,3039.581918797744,True,11,True,89.86225131093579,False,False,False,0
21.222380858575665,5,False,1,0,11,0.08911706544634031,False,218.6480606291574,1093.240303145787,99.38548210416246,1060.3126618505023,True,2,True,88.35938848754185,True,False,False,1
16.5,5,False,0,0,3,0.0,False,46.958164213480096,187.83265685392038,62.61088561797345,155.53363360211452,False,0,True,38.88340840052863,True,False,False,1
34.31744970849119,1,False,5,1,48,0.10076062621462004,True,753.5741423994141,5275.018996795899,108.47939584537555,5290.023624927747,True,10,False,106.60305485517341,False,False,False,1
27.88062329347658,6,False,2,0,21,0.08802558111002591,False,374.81684383141584,2248.901062988495,103.49273043968542,2225.761389699563,True,4,True,98.0187193467332,False,False,False,1
32.97620543643944,5,False,6,1,69,0.09717177715153479,False,1183.0761200163452,7227.0125167331835,103.62114123755212,7110.658027250597,True,13,True,100.50762413992878,False,True,False,0
5.5,6,False,0,0,1,0.0,False,34.921701417252685,69.84340283450537,69.84340283450537,69.84340283450537,True,0,True,34.921701417252685,True,False,False,1
10.5,6,False,0,0,1,0.0,False,26.621654469966675,79.86496340990003,79.86496340990003,79.86496340990003,True,0,True,39.932481704950014,True,False,False,1
17.055136963381777,5,False,0,0,15,0.013123097730808664,False,269.04843737982014,807.1453121394604,51.16835238391075,761.1686567469814,False,0,True,45.35906788464568,False,False,False,0
22.0,6,False,1,0,12,0.07692307692307693,False,241.8506631257129,1209.2533156285647,100.77110963571371,1212.943903840596,True,2,True,93.30337721850739,False,False,False,1
24.20229820762813,6,False,0,0,15,0.06923593715733024,False,297.6774377540906,1508.8698822928009,94.81643498135877,1481.1460986406673,True,2,True,87.55976913043058,False,False,False,1
5.5,6,False,0,0,1,0.0,False,34.81492549553087,69.62985099106174,69.62985099106174,69.62985099106174,True,0,True,34.81492549553087,True,False,False,1
22.45885291008095,4,False,0,0,16,0.012394608213322047,False,274.18112534393674,1096.724501375747,67.91020352725042,1087.4604532629385,True,0,True,63.33574106372977,False,False,False,1
18.737377722256156,1,True,0,0,19,0.013262996134675579,False,286.99372199209125,860.9811659762737,43.38576522673181,889.4775970368479,False,0,False,42.72276647218117,False,False,False,0
20.32624658172232,4,False,3,1,31,0.1711529679761144,False,602.9414983386386,3201.0360478035855,101.1593637284007,3218.078669389666,True,8,True,98.58056304782983,False,False,False,1
20.878051004299575,6,False,0,0,2,0.0,False,38.519508921671026,191.48293078765323,95.74146539382662,197.60000182352564,True,0,True,65.86666727450854,True,False,False,1
24.986804541417325,6,False,2,0,21,0.11810817595868697,False,375.4459102176187,2252.675461305712,103.85607548340832,2279.156921507957,True,5,True,100.42758053791917,False,False,False,1
26.71899295457049,1,False,4,1,48,0.09311659328378136,False,957.4981925138616,4934.122017007326,101.07042650636893,5063.951626092663,True,9,False,101.64403784294049,False,False,False,1
27.469901309032608,6,False,0,1,36,0.007163495823883699,False,1018.5614555890647,3055.684366767194,84.88012129908873,3064.9404543297514,True,0,True,82.83622849539867,False,False,False,1
11.5,6,False,0,0,3,0.0,False,81.08092824043162,243.24278472129484,81.0809282404316,235.21094141911476,True,0,True,58.80273535477869,True,False,False,1
23.5,5,False,0,0,7,0.0,False,139.16848634026564,695.8424317013282,99.4060616716183,673.238413578577,True,0,True,84.15480169732213,True,False,False,1
22.448247675275745,3,False,3,1,33,0.1033217082700313,False,625.8507826715901,3129.2539133579503,94.82587616236212,3079.4896833763614,True,7,True,90.57322598165769,False,False,False,1
5.5,5,False,0,0,1,0.0,False,35.16968735311245,70.3393747062249,70.3393747062249,70.3393747062249,True,0,True,35.16968735311245,True,False,False,0
10.5,3,True,0,0,1,0.0,False,18.788063828510058,56.36419148553017,56.36419148553017,56.36419148553017,False,0,True,28.182095742765085,True,False,False,0
23.388064804588556,6,False,0,0,18,0.008741931363020627,False,382.28050912254446,1529.1220364901778,84.19116188372503,1503.2449044538198,True,0,True,78.43216430990127,False,False,False,1
-4.5,6,False,0,0,1,2.5,False,34.83628111367987,69.67256222735973,69.67256222735973,69.67256222735973,True,5,True,34.83628111367987,True,False,False,1
27.51002729170765,5,False,2,1,37,0.07253782999672818,False,750.5957642510774,3752.978821255387,100.36247339862122,3757.2457462192638,True,5,True,97.85882189419777,False,False,False,1
25.268130039188755,4,False,0,0,2,0.0,False,32.619228670778924,190.15608780235132,95.07804390117566,179.93529591685117,True,0,True,59.97843197228372,True,False,False,0
5.5,4,False,0,0,1,0.0,False,10.09081163944271,20.18162327888542,20.18162327888542,20.18162327888542,False,0,False,10.09081163944271,True,False,True,1
10.5,6,False,0,0,1,0.0,False,26.41439425635382,79.24318276906145,79.24318276906145,79.24318276906145,True,0,True,39.621591384530724,True,False,False,1
10.5,4,False,0,0,1,0.0,False,18.120108254259932,54.3603247627798,54.3603247627798,54.3603247627798,False,0,True,27.1801623813899,True,False,False,0
11.432416855422588,6,False,0,0,2,0.0,False,54.64669626908501,163.94008880725505,58.05739229875838,195.210594290374,True,0,True,50.93377039826787,True,False,False,1
27.370902890562107,6,False,2,0,21,0.09050671030824553,False,374.1447679948883,2228.376636663081,105.6223406950798,2249.252875609035,True,4,True,101.78990145337993,False,False,False,1
15.094354430740204,4,False,0,0,12,0.16892642403936864,False,245.4461742090252,981.7846968361008,78.66300316532293,990.9231050630929,True,3,True,73.24327125368251,True,False,False,0
33.61962243596373,3,False,5,1,56,0.08636760739269646,False,987.9145681854416,5956.582026813232,104.69994035725367,5920.386184944521,True,10,True,102.26504249684902,False,False,False,0
-0.5,5,False,0,0,1,1.5,False,36.483690523379565,72.96738104675913,72.96738104675913,72.96738104675913,True,3,True,36.483690523379565,True,False,False,1
23.02680486505419,5,False,4,1,51,0.08363197429782694,False,1110.5984817474991,4442.3939269899965,87.06498873196892,4393.8694095893625,True,8,True,84.4972887295273,False,False,False,1
8.549134902721953,4,False,0,0,5,0.32923875810650394,False,134.07207325145956,402.21621975437864,80.44324395087574,357.6298703993252,True,1,True,59.604978399887536,True,False,False,1
5.5,4,False,0,0,1,0.0,False,35.03104883113671,70.06209766227342,70.06209766227342,70.06209766227342,True,0,False,35.03104883113671,True,False,False,1
25.918844236560407,4,False,1,0,11,0.0989121008847443,False,191.50238881834312,1149.0143329100586,103.50582687605201,1132.308058509876,True,2,False,93.5997431590076,True,False,False,1
19.36950261893737,3,False,2,0,25,0.07785808229181498,False,560.3935974859019,2241.5743899436075,88.44250341506162,2175.4213128850083,True,4,True,82.55991217121695,False,False,False,0
20.163675448668403,4,False,1,0,12,0.09116735269294063,False,252.02026566612696,1196.1378234441052,98.03806208479004,1133.3873126384033,True,2,True,85.83553743440382,False,False,False,1
21.38041204510217,6,False,0,0,22,0.0,False,630.8887226754989,1892.6661680264967,83.25500158125448,1869.0589730497536,True,0,True,78.80034831709297,False,False,False,1
9.751005461990767,3,True,0,0,3,0.0,False,62.434562250808455,160.72771474737505,53.57590491579169,156.4040785753255,False,0,False,39.10101964383138,True,False,False,0
15.148596475087555,5,False,3,1,47,0.12366304225207216,False,1267.7379917977662,3803.2139753932984,79.91672916858334,3823.03754021712,True,9,True,78.71903236901154,False,False,False,0
17.15337406777667,2,True,0,0,21,0.04081088577779703,False,293.10797609838204,879.3239282951461,40.34447821013121,881.0190175219275,False,1,False,38.662689626853826,False,False,False,0
10.5,4,False,0,0,1,0.0,False,16.36782229658403,49.10346688975209,49.10346688975209,49.10346688975209,False,0,True,24.551733444876046,True,False,False,0
28.27009978811534,3,False,5,1,56,0.08690229949148415,True,1092.5400961658436,5462.700480829218,96.62940127130796,5484.743278518719,True,10,True,95.33064384145091,False,False,False,1
24.058163795505475,5,False,0,0,8,0.0064626439450528655,False,159.37639372770423,804.6604068907868,100.58255086134835,820.153221151796,True,0,True,91.12813568353288,True,False,False,0
21.976898427263954,4,False,2,0,28,0.13773630858230151,False,529.8032077325524,2645.6960859764504,94.47279148099976,2659.599956946238,True,6,True,91.69442096014043,False,False,False,1
23.41332915850545,6,False,3,1,49,0.08217526817868674,False,1172.5531811090586,4690.212724436235,95.60577805609964,4785.41831462508,True,8,True,95.59922447754033,False,False,False,1
17.152482385570725,6,False,1,0,12,0.07524744631240964,False,274.07154268376706,1096.2861707350683,89.21099131768109,1083.551764716022,True,2,True,81.57631318293392,False,False,False,1
28.812307640529255,4,False,3,1,51,0.05829131112370743,False,1093.4601505458527,4373.840602183411,84.19711039468268,4351.891365442686,True,6,True,82.19517595978193,False,False,False,0
14.65262093794333,4,True,0,0,19,0.0,True,390.8405493368057,781.6810986736114,45.08017818095921,759.4726613737587,False,0,True,41.60827192277371,False,False,True,0
20.568997474748784,4,False,0,0,18,0.04514477006909494,False,402.0874441761297,1608.3497767045187,89.35276537247326,1524.291638573225,True,1,True,80.22587571438028,False,False,False,1
25.393075302887855,1,True,0,0,20,0.0,False,240.85866600838818,963.4346640335527,48.25338125257211,899.0905495004567,True,0,False,42.60841789676111,False,False,False,0
19.3236908202709,4,False,2,1,39,0.1393449704864809,False,843.5706716690407,3374.282686676163,85.86025103602698,3277.2363442173796,True,7,True,81.32009581508501,False,False,False,1
19.398954188989354,5,True,0,0,28,0.0,False,440.8126159503708,881.6252319007416,30.6151568716516,851.1714021857043,False,0,True,28.56607526915365,False,False,False,0
23.69216134169413,4,False,0,0,27,0.0,False,698.6356925450385,2095.9070776351155,76.62389648651286,2074.783732830694,True,0,True,73.18670187147808,False,False,False,1
7.0,5,False,0,0,4,0.0,False,149.893770820187,299.787541640374,74.9468854100935,309.5129079655973,True,0,True,61.90258159311946,True,False,False,0
25.226444679625526,6,False,0,0,15,0.12194935851013736,False,277.8192376620611,1513.2737121223897,97.68404510295147,1470.4949753318945,True,2,True,89.12799341567658,False,False,False,1
26.49009056155893,6,False,4,1,54,0.07145688410983163,False,1174.9491023008413,4699.796409203365,85.4855088210805,4874.183222785298,True,8,True,87.07238269825501,False,False,False,1
20.90698513475301,6,False,0,0,31,0.0,False,1188.5497257703437,2377.0994515406874,74.71397026950602,2287.3142372314187,True,0,True,69.7031358033808,False,False,False,1
28.575023539656627,2,False,2,0,27,0.08119415425997413,False,400.7592201963632,2404.555321178179,89.52657373106767,2421.2302712254755,True,5,False,87.05068330696895,False,False,False,1
7.0,5,False,0,0,4,0.0,False,140.52250144831464,281.0450028966293,70.26125072415732,251.13421837486362,True,0,True,50.22684367497273,True,False,False,0
10.688052081854181,6,False,0,0,11,0.0,False,251.68700669680175,503.3740133936035,44.23805208185418,482.5340770925041,False,0,True,39.05248295592509,True,False,False,1
18.18239634022087,2,True,0,0,20,0.022914846257028332,False,289.13595012674745,867.4078503802423,42.32020097322407,886.5139964567794,False,1,False,41.300252671523516,False,False,False,0
22.56520845972593,6,False,3,0,41,0.07436986908728355,False,672.86944754716,2691.47779018864,73.50800168178824,2652.6060957094687,True,6,True,69.91210389442045,False,False,False,1
37.5196721744485,4,False,0,0,27,0.009014508740703413,False,471.0122002908795,2826.073201745277,104.1692896232598,2870.7432676273506,True,0,True,102.0612275993462,False,False,False,1
20.056697892379766,6,False,0,0,20,0.0,False,569.2537291196315,1707.7611873588946,84.92115222419736,1747.9203911262907,True,0,True,82.7795307900145,False,False,False,1
10.5,4,False,0,0,1,0.0,False,17.996724093647646,53.99017228094294,53.99017228094294,53.99017228094294,False,0,True,26.99508614047147,True,False,False,0
22.097311255910384,4,False,0,0,34,0.0,False,1197.8335561007857,2395.6671122015714,70.05838675354623,2416.1875801303195,True,0,True,68.66066496329447,False,False,False,1
13.448360973684066,5,False,0,0,6,0.0,False,133.01914384853802,399.0574315456141,60.901168493862556,357.60639802105055,True,0,True,46.76131248757471,True,False,False,1
37.67662190661159,3,False,4,1,60,0.08300192909220476,True,994.1096008136122,6340.220045171514,104.23575479750745,6186.029613520952,True,9,True,100.02620552231045,False,True,False,1
0.5,6,False,0,0,1,0.0,False,24.886231052216562,24.886231052216562,24.886231052216562,24.886231052216562,False,0,True,12.443115526108281,True,False,False,1
6.5,5,False,0,0,3,0.0,False,111.9396416647842,223.8792833295684,74.62642777652282,232.86650096201055,True,0,True,58.21662524050264,True,False,False,0
8.306951063586602,6,False,0,0,2,1.2821748227355665,False,47.074951819133126,188.2998072765325,94.14990363826625,196.7846042659538,True,3,True,65.59486808865127,True,False,False,1
23.92278114899947,5,False,0,0,36,0.05446061171112951,False,1016.7021558604265,3050.1064675812795,84.42181988324775,3050.6188287382174,True,2,True,82.14739580430829,False,False,False,1
9.170768014561908,5,False,0,0,5,0.27743599878650765,False,133.0051928271142,399.0155784813426,79.8031156962685,375.5909605122866,True,1,True,62.59849341871443,True,False,False,0
43.72201622745298,0,False,6,1,69,0.09220566523727995,True,1018.311025203936,8146.488201631488,117.02984935738348,8235.94657860006,True,13,False,116.57977209476564,False,True,False,0
19.153538214584454,4,True,0,0,18,0.0008926640382817063,False,471.26929235708315,1413.8078770712493,77.68634754296245,1423.0847050700422,True,0,True,74.08435247661578,False,False,False,0
20.826170779273202,0,True,4,0,48,0.09435035556219236,True,632.0752791867035,2528.301116746814,52.46252368229984,2520.179148770778,False,9,False,51.2195567611527,False,False,False,0
23.619855088438932,5,False,3,0,25,0.12706224369099192,False,384.81652432710706,2201.8925230043637,92.75008540373577,2146.3000854037355,True,6,True,86.90829593259866,False,False,False,0
15.5,5,False,0,0,1,0.0,False,22.65,90.6,90.6,90.6,True,0,True,45.3,True,False,False,0
5.5,3,True,0,0,1,0.0,False,10.011617246713685,20.02323449342737,20.02323449342737,20.02323449342737,False,0,False,10.011617246713685,True,False,True,0
19.41757753579315,4,False,0,0,13,0.09781903273510795,False,228.9355816217991,915.7423264871964,71.26365709652575,938.7188601566173,True,1,True,67.43516817346752,True,False,False,0
6.060603873219466,5,False,0,0,19,0.09408373574820064,False,486.3746402121327,489.67633922512925,24.703930228789563,483.23755996464456,False,1,True,23.195619191363036,False,False,False,1
5.5,4,False,0,0,1,0.0,False,10.38278974492008,20.76557948984016,20.76557948984016,20.76557948984016,False,0,False,10.38278974492008,True,False,True,1
14.5,6,False,0,0,9,0.0,False,253.2667644544397,759.8002933633192,84.42225481814657,763.4843507996698,True,0,True,76.34843507996698,True,False,False,1
3.7061484475319584,5,False,0,0,1,1.6984628881170103,False,25.584463472967716,76.75339041890315,76.75339041890315,76.75339041890315,True,3,True,38.376695209451576,True,False,False,1
24.0,5,False,0,0,8,0.0,False,161.00850802681475,805.0425401340738,100.63031751675922,817.8275314640882,True,0,True,90.86972571823202,True,False,False,0
17.072875736441826,4,False,1,0,17,0.17044153382741878,False,363.5324062662592,1610.2429191214728,94.87854043926363,1530.960119925055,True,4,True,85.21297221844553,False,False,False,1
13.438944794710014,6,False,0,0,4,0.17805276026449932,False,90.22557791788401,360.90231167153604,90.22557791788401,367.80371226357073,True,1,True,73.56074245271415,True,False,False,1
22.965817700381617,5,False,0,0,10,0.0,False,220.0693084665242,988.2800491428118,94.75285970737902,999.237965472858,True,0,True,87.45653153640801,True,False,False,0
10.5,6,False,0,0,1,0.0,False,24.590813822917312,73.77244146875194,73.77244146875194,73.77244146875194,True,0,True,36.88622073437597,True,False,False,1
31.077821458630194,6,False,4,1,52,0.0907736797932257,False,937.883555840823,5458.148612566352,104.0772317671226,5623.744935287452,True,9,True,105.22460491266129,False,False,False,1
24.0,5,False,0,0,8,0.0,False,161.07769909694107,805.3884954847055,100.67356193558818,815.5845876074928,True,0,True,90.62050973416586,True,False,False,0
28.779397157445555,3,False,3,1,40,0.14525370303023674,False,641.0659374338644,4131.2006295747615,102.01326596936434,4136.48762836153,True,9,True,99.71855623878182,False,False,False,1
10.5,6,False,0,0,1,0.0,False,26.34499837784353,79.0349951335306,79.0349951335306,79.0349951335306,True,0,True,39.5174975667653,True,False,False,1
8.66233796344503,3,True,0,0,7,0.0,False,264.837674788452,529.675349576904,72.43506249609526,550.2474120521739,True,0,True,66.25183631768438,True,False,False,0
14.2120712321634,4,False,3,0,24,0.1273929118957508,False,542.5340562131546,2170.1362248526184,88.56304967920022,2166.2844217362776,True,6,True,84.96287470252422,False,False,False,0
5.5,6,False,0,0,1,0.0,False,34.57020362587375,69.1404072517475,69.1404072517475,69.1404072517475,True,0,True,34.57020362587375,True,False,False,1
32.62055857427115,4,False,3,1,33,0.08823529411764706,False,521.0925510067253,3431.812803716377,103.99432738534475,3379.2993762438273,True,6,True,99.39115812481845,False,False,False,1
10.944762785700354,6,False,1,0,4,0.3633142328579788,False,94.75364772035554,379.0145908814222,94.75364772035554,413.2665975025395,True,3,True,82.6533195005079,True,False,False,1
8.648616921014966,4,False,0,0,7,0.0,False,174.6486756171373,349.2973512342746,53.91666738316718,330.9351617863474,True,0,True,43.676652402247726,True,False,False,1
21.60749172808147,6,False,0,0,12,0.016537188935611014,False,283.18556683314864,1185.034843209669,92.83257049936793,1204.8907121372354,True,0,True,87.50300740819458,False,False,False,1
4.715830622119531,3,False,0,0,3,0.2230211722350586,False,29.766906351670517,59.533812703341034,19.84460423444701,63.14567425806531,False,0,False,15.786418564516328,True,False,True,0
11.142677492031426,6,False,0,0,3,0.044665313496071724,False,81.30310142082914,243.90930426248738,81.30310142082912,234.43027787566075,True,0,True,58.60756946891519,True,False,False,1
34.2130966137447,5,False,3,1,42,0.06910667716668309,False,736.6059933932867,4419.635960359719,104.20910074608713,4400.195948804264,True,6,True,101.36142426496605,False,False,False,0
25.157703447874006,3,False,1,0,18,0.05180156080066312,False,360.7779646853794,1803.889823426897,98.53568345137015,1817.8460076331035,True,2,False,94.20041640187284,False,False,False,0
19.752538824346168,6,False,0,0,25,0.022197893744727165,False,402.6257616473039,1207.8772849419115,54.58343046123636,1192.4727673989826,True,1,True,51.72536372752925,False,False,False,1
13.343595313916913,5,False,0,0,6,0.0,False,133.03544072894627,399.1063221868388,62.999973877864534,356.0977725204035,True,0,True,47.92828553109217,True,False,False,1
21.45329377953949,6,False,1,0,16,0.11874602871671792,False,317.0186824881842,1585.093412440921,99.06833827755756,1574.1033911559684,True,3,True,92.59431712682166,False,False,False,1
17.977385261722233,3,False,3,0,34,0.0964692188630115,False,371.82414163165674,1487.296566526627,46.25483640284365,1455.5072629271974,True,7,True,43.921961308332264,False,False,False,0
11.6925892083014,5,False,0,0,4,0.03074107916986,False,66.11771881322052,198.35315643966157,49.588289109915394,184.81884720368936,False,0,True,36.96376944073787,True,False,False,0
25.95969095674483,5,True,0,0,12,0.0,False,145.2863438375169,708.8078205766797,54.975573342075485,708.9080862647629,False,0,True,51.029135953658,False,False,False,1
5.5,6,False,0,0,1,0.0,False,35.09614774646247,70.19229549292494,70.19229549292494,70.19229549292494,True,0,True,35.09614774646247,True,False,False,1
2.8720147680828045,4,False,0,0,3,0.45349815398964943,False,109.0820484178072,218.1640968356144,72.72136561187146,221.05240828087858,True,1,True,55.263102070219645,True,False,False,1
15.956123533234695,5,False,2,0,26,0.12372763251089693,False,578.7000301730181,2314.8001206920726,89.03077387277203,2276.525867943279,True,6,True,84.31577288678811,False,False,False,1
43.503618536712096,1,False,5,1,66,0.07677970710680937,False,767.4221788309366,5445.865779940659,82.67467577355106,5365.097542278746,True,10,True,80.13676562482628,False,True,False,0
31.95668777517045,4,False,3,1,34,0.09442203327579059,False,553.7706222927917,3654.1330896206277,106.36253392438108,3691.4742010131213,True,6,True,104.34936501018467,False,False,False,1
9.420900377140093,4,False,0,0,8,0.0,False,231.38257702155784,462.7651540431157,54.30862717337848,441.46124271926703,True,0,True,46.06992751702664,True,False,False,1
17.43334795943931,4,False,0,0,14,0.0,False,375.0891984747987,1125.2675954243962,75.74656867175662,1146.100296178646,True,0,True,72.30207369080833,False,False,False,1
27.463183956109592,4,True,0,0,15,0.09720150411472576,False,278.9166583847246,1525.8053224785028,95.9284086424945,1455.7570648680303,True,1,True,86.12157367308257,False,False,False,0
18.699661998365915,4,False,4,1,40,0.10293287482597548,False,965.263544168789,3861.054176675156,95.25292128995038,3730.3162965271317,True,8,False,89.72579525598778,False,False,False,1
15.949735074885943,6,False,0,0,4,0.05251324625570289,False,88.7449735074886,354.9798940299544,88.7449735074886,371.97738078369866,True,0,True,74.39547615673973,True,False,False,1
31.90277401015843,1,False,5,1,62,0.08493935921371208,False,1103.4222613876975,6028.351469069605,97.07960729828034,6036.4294560487115,True,10,False,95.6856151751943,False,True,False,1
14.340113889604176,4,False,0,0,8,0.0,False,223.14971527598956,669.4491458279687,77.36777915271855,631.2559792042192,True,0,True,65.30502325635076,True,False,False,1
21.041672900602386,4,False,1,0,12,0.22435801529194088,False,199.55359565734838,1187.3250785475902,98.94375654563251,1121.441740227108,True,4,False,86.2647492482391,False,False,False,1
18.584792016045803,2,True,0,0,17,0.0,False,291.17336880844346,873.5201064253305,50.93613309329541,899.9106954884817,False,0,False,49.57411693859494,False,False,False,0
