customerID,numAdminTickets,numTechTickets,support_frustration_score,high_value_churn_flag
1478-VPOAD,0,0,0,0
9995-HOTOH,0,0,0,0
2988-PLAHS,0,0,0,0
1371-OJCEK,0,0,0,0
4999-IEZLT,4,0,4,0
8883-ANODQ,0,0,0,0
4690-LLKUA,0,0,0,0
2351-RRBUE,0,0,0,0
5980-BDHPY,0,0,0,0
1498-DQNRX,0,2,4,0
9469-WEJBT,0,0,0,0
3331-HQDTW,0,3,6,1
9490-DFPMD,0,0,0,1
2581-VKIRT,4,0,4,0
5442-XSDCW,0,0,0,0
7426-WEIJX,0,0,0,0
2851-MMUTZ,4,0,4,0
3049-NDXFL,0,0,0,0
8580-AECUZ,3,0,3,0
3307-TLCUD,0,0,0,0
6625-FLENO,1,0,1,0
2967-MXRAV,0,0,0,0
7963-GQRMY,0,0,0,0
8189-HBVRW,0,0,0,0
4163-KIUHY,0,0,0,0
1228-FZFRV,0,5,10,1
3500-NSDOA,0,0,0,0
1171-TYKUR,0,0,0,0
3761-FLYZI,0,0,0,0
2058-DCJBE,0,0,0,0
5364-XYIRR,0,4,8,1
4829-AUOAX,0,4,8,1
1219-NNDDO,0,0,0,0
8388-DMKAE,0,0,0,0
4403-BWPAY,2,0,2,0
9659-QEQSY,2,0,2,0
5405-ZMYXQ,4,0,4,0
5047-LHVLY,0,0,0,0
1442-OKRJE,4,0,4,0
4737-AQCPU,3,0,3,0
9158-VCTQB,0,6,12,1
2808-CHTDM,0,1,2,0
6311-UEUME,0,0,0,0
0793-TWELN,0,0,0,0
3283-WCWXT,0,0,0,0
1060-ENTOF,4,0,4,0
0999-QXNSA,5,0,5,0
5451-MHQOF,0,0,0,0
4836-WNFNO,0,0,0,0
9225-BZLNZ,0,0,0,0
0354-VXMJC,0,0,0,0
4422-QVIJA,2,0,2,0
9365-SRSZE,0,0,0,0
6839-ITVZJ,0,0,0,0
8332-OSJDW,0,0,0,0
4735-BJKOU,0,0,0,0
0274-JKUJR,0,0,0,0
5740-YHGTW,0,0,0,0
8917-SZTTJ,0,3,6,0
1696-MZVAU,0,0,0,0
7359-WWYJV,0,0,0,0
0375-HVGXO,0,0,0,0
4906-ZHGPK,0,0,0,0
8593-WHYHV,0,0,0,0
3795-GWTRD,0,0,0,0
1298-PHBTI,0,0,0,0
6223-DHJGV,0,0,0,0
6961-MJKBO,0,0,0,0
6097-EQISJ,0,6,12,1
4423-YLHDV,0,2,4,0
8158-WPEZG,0,0,0,0
0107-YHINA,0,1,2,0
4918-FYJNT,0,0,0,0
0727-BNRLG,0,0,0,0
4854-CIDCF,0,0,0,0
8640-SDGKB,5,0,5,0
3280-MRDOF,0,0,0,0
6435-SRWBJ,0,0,0,0
9964-WBQDJ,0,0,0,0
6303-KFWSL,0,0,0,0
1702-CCFNJ,0,0,0,0
8932-CZHRQ,0,0,0,0
0386-CWRGM,0,0,0,0
5515-RUGKN,0,0,0,0
0404-AHASP,0,0,0,0
7279-NMVJC,0,0,0,0
2081-VEYEH,4,0,4,0
6407-UTSLV,0,0,0,0
4116-TZAQJ,0,0,0,0
9060-HJJRW,0,0,0,0
2587-YNLES,0,0,0,0
7398-SKNQZ,0,0,0,0
5935-FCCNB,0,0,0,0
1958-RNRKS,0,0,0,0
5136-RGMZO,0,0,0,0
8345-MVDYC,5,0,5,0
8226-BXGES,0,0,0,0
3877-JRJIP,0,0,0,0
8375-DKEBR,0,0,0,0
9705-IOVQQ,0,5,10,0
1015-OWJKI,0,0,0,0
7511-YMXVQ,0,0,0,0
2040-XBAVJ,0,0,0,0
7551-JOHTI,5,0,5,0
8887-IPQNC,0,0,0,0
8646-JCOMS,0,0,0,0
9804-ICWBG,0,0,0,0
1222-KJNZD,0,0,0,0
0106-GHRQR,2,0,2,0
5318-IXUZF,0,0,0,0
3768-VHXQO,4,0,4,0
8952-WCVCD,0,0,0,0
2418-TPEUN,0,0,0,0
3963-RYFNS,0,0,0,0
3198-VELRD,0,0,0,0
8540-ZQGEA,0,0,0,0
1320-REHCS,0,0,0,0
4137-JOPHL,0,0,0,0
9436-ZBZCT,0,0,0,0
7801-CEDNV,0,0,0,0
2057-BOYKM,0,0,0,0
3658-QQJYD,0,0,0,0
1803-BGNBD,0,1,2,0
0134-XWXCE,0,0,0,0
6950-TWMYB,3,2,7,0
5848-FHRFC,0,0,0,0
2243-FNMMI,0,0,0,0
2511-MORQY,0,0,0,0
5356-KZCKT,0,3,6,0
9470-XCCEM,0,0,0,0
6519-CFDBX,0,0,0,0
3902-MIVLE,0,0,0,0
0409-WTMPL,0,0,0,0
8763-KIAFH,0,0,0,0
3669-WHAFY,0,0,0,0
3055-VTCGS,0,1,2,0
3144-KMTWZ,0,5,10,0
7279-BUYWN,0,3,6,1
7156-MHUGY,0,0,0,0
7198-GLXTC,0,0,0,0
2007-QVGAW,1,0,1,0
5207-PLSTK,0,0,0,0
2307-FYNNL,0,0,0,0
5605-XNWEN,0,0,0,0
2155-AMQRX,0,0,0,0
6181-AXXYF,0,0,0,0
5091-HFAZW,0,0,0,0
0516-VRYBW,0,0,0,0
2519-LBNQL,0,0,0,0
8623-ULFNQ,0,0,0,0
8380-PEFPE,0,0,0,0
5687-DKDTV,0,0,0,0
1568-LJSZU,0,0,0,0
7530-HDYDS,0,3,6,1
7789-HKSBS,0,0,0,0
7416-CKTEP,0,0,0,0
2586-CWXVV,0,0,0,0
3096-IZETN,0,0,0,0
2348-KCJLT,0,0,0,0
8401-EMUWF,4,0,4,0
4193-IBKSW,0,0,0,0
5377-NDTOU,0,0,0,0
5922-ABDVO,3,1,5,0
2474-LCNUE,0,0,0,0
0839-QNXME,0,0,0,0
3506-OVLKD,0,0,0,0
9172-ANCRX,0,1,2,0
6650-VJONK,0,0,0,0
2178-PMGCJ,0,0,0,0
7492-TAFJD,0,0,0,0
2773-MADBQ,0,0,0,0
6016-LVTJQ,0,0,0,0
7860-KSUGX,0,0,0,0
8966-KZXXA,3,0,3,0
6910-HADCM,0,0,0,0
4816-LXZYW,0,0,0,0
9606-PBKBQ,0,0,0,0
5149-QYTTU,0,0,0,0
2070-XYMFH,0,0,0,0
2085-BOJKI,0,0,0,0
0817-HSUSE,0,0,0,0
5442-PPTJY,0,0,0,0
1927-QEWMY,2,0,2,0
1663-MHLHE,5,0,5,0
5663-QBGIS,5,0,5,0
4450-MDZFX,0,1,2,0
6701-DHKWQ,0,5,10,0
7554-AKDQF,0,0,0,0
3536-IQCTX,0,0,0,0
4911-BANWH,0,0,0,0
8496-EJAUI,0,0,0,0
0794-YVSGE,0,0,0,0
5423-BHIXO,0,0,0,0
6908-VVYHM,0,0,0,0
2959-EEXWB,0,0,0,0
1839-UMACK,4,0,4,0
3030-YDNRM,0,0,0,0
7321-KKSDU,0,0,0,0
3402-XRIUO,0,0,0,0
3132-TVFDZ,0,4,8,0
8286-AFUYI,0,0,0,0
8080-DDEMJ,0,0,0,0
8356-WUAOJ,0,0,0,0
6365-MTGZX,0,2,4,0
1349-WXNGG,0,0,0,0
8058-DMYRU,0,0,0,0
9350-ZXYJC,2,0,2,0
6990-YNRIO,0,6,12,1
8958-JPTRR,0,0,0,0
6959-GQEGV,0,0,0,0
3173-WSSUE,0,0,0,0
1265-HVPZB,0,0,0,0
4115-UMJFQ,1,0,1,0
7369-TRPFD,0,0,0,0
1098-KFQEC,3,0,3,0
7190-XHTWJ,0,0,0,0
0621-TWIEM,0,0,0,0
3537-RYBHH,0,0,0,0
2485-ITVKB,0,0,0,0
3669-OYSJI,0,0,0,0
1612-EOHDH,0,0,0,0
6702-OHFWR,0,0,0,0
5296-BFCYD,2,0,2,0
4510-PYUSH,0,3,6,0
9359-JANWS,0,0,0,0
7517-SAWMO,0,0,0,0
4143-HHPMK,0,5,10,1
3279-DYZQM,0,0,0,0
7054-LGEQW,0,0,0,0
0523-VNGTF,3,0,3,0
9575-IWCAZ,0,0,0,0
7105-MXJLL,0,0,0,0
7064-FRRSW,0,0,0,0
7940-UQQUG,0,2,4,0
0923-PNFUB,0,0,0,0
3961-SXAXY,0,0,0,0
7010-BRBUU,1,6,13,0
3566-HJGPK,0,0,0,0
3062-ICYZQ,0,0,0,0
9938-PRCVK,0,0,0,0
0973-KYVNF,0,0,0,0
5129-HHMZC,0,0,0,0
9637-CDTKZ,0,0,0,0
3946-JEWRQ,0,4,8,0
7873-CVMAW,0,0,0,0
0463-WZZKO,0,0,0,0
3494-JCHRQ,5,0,5,0
6474-FVJLC,0,0,0,0
4524-QCSSM,3,0,3,0
5832-EXGTT,0,0,0,0
8840-DQLGN,0,3,6,1
2039-JONDJ,0,0,0,0
7217-JYHOQ,5,1,7,0
6695-FRVEC,0,0,0,0
4547-LYTDD,4,0,4,0
9894-QMIMJ,0,0,0,0
8069-YQQAJ,0,0,0,0
6770-XUAGN,0,0,0,0
4193-ORFCL,0,0,0,0
1636-NTNCO,0,0,0,0
3466-WAESX,0,0,0,0
9281-PKKZE,0,0,0,0
3638-VBZTA,0,0,0,0
7459-IMVYU,0,2,4,0
7776-QWNFX,0,0,0,0
6689-TCZHQ,0,0,0,0
8563-OYMQY,0,0,0,0
0754-EEBDC,0,0,0,0
5777-ZPQNC,0,0,0,0
1951-IEYXM,0,0,0,0
3318-NMQXL,0,0,0,0
3143-ILDAL,0,5,10,1
1022-RKXDR,0,0,0,0
2361-FJWNO,0,0,0,0
2272-UOINI,0,0,0,0
8232-UTFOZ,0,0,0,0
3750-YHRYO,0,0,0,0
6637-KYRCV,0,0,0,0
5668-MEISB,4,0,4,0
0129-QMPDR,0,0,0,0
7188-CBBBA,1,0,1,0
5356-CSVSQ,0,0,0,0
3221-CJMSG,0,0,0,0
4720-VSTSI,2,4,10,1
3219-JQRSL,0,0,0,0
2801-NISEI,0,0,0,0
3946-MHCZW,0,0,0,0
4623-ZKHLY,0,0,0,0
6732-VAILE,0,0,0,0
8201-AAXCB,3,0,3,0
7696-CFTAT,0,2,4,0
1845-CSBRZ,0,0,0,0
2123-VSCOT,0,0,0,0
6651-AZVTJ,0,2,4,1
4566-GOLUK,0,5,10,1
2484-DGXPZ,0,0,0,0
2018-QKYGT,0,0,0,0
2792-VPPET,0,0,0,0
7409-JURKQ,0,0,0,0
3247-MHJKM,0,0,0,0
1964-SVLEA,0,0,0,0
4587-NUKOX,0,0,0,0
7297-DVYGA,0,0,0,0
2239-CGBUZ,0,0,0,0
0854-UYHZD,0,0,0,0
7243-LCGGZ,1,0,1,0
8267-KFGYD,0,0,0,0
4890-VMUAV,0,0,0,0
9261-WDCAF,0,0,0,0
3764-MNMOI,0,0,0,0
7442-YGZFK,0,0,0,0
0420-BWTPW,0,0,0,0
8229-BUJHX,0,4,8,0
7449-HVPIV,0,0,0,0
5504-WSIUR,0,0,0,0
8183-ONMXC,2,0,2,0
8466-PZBLH,0,0,0,0
9614-RMGHA,0,8,16,1
8735-IJJEG,0,0,0,0
0564-MUUQK,0,0,0,0
5054-IEXZT,0,0,0,0
5834-ASPWA,0,0,0,0
0701-RFGFI,4,0,4,0
0019-EFAEP,0,0,0,0
5619-PTMIK,0,0,0,0
3737-XBQDD,0,0,0,0
5882-CMAZQ,0,0,0,0
5846-QFDFI,0,0,0,0
4445-KWOKW,0,0,0,0
3511-APPBJ,0,0,0,0
7967-HYCDE,0,0,0,0
2430-RRYUW,5,4,13,0
3948-XHGNA,0,0,0,0
3723-BFBGR,0,0,0,0
0565-IYCGT,0,5,10,1
5447-WZAFP,4,0,4,0
5110-CHOPY,5,2,9,0
5445-UTODQ,0,0,0,0
4425-OWHWB,0,0,0,0
7892-QVYKW,0,0,0,0
9675-ICXCT,4,0,4,0
1024-VRZHF,0,0,0,0
4703-MQYKT,0,1,2,0
9497-QCMMS,0,1,2,0
5692-ICXLW,0,0,0,0
0602-DDUML,0,0,0,0
2208-MPXIO,0,0,0,0
1960-UYCNN,0,0,0,0
0348-SDKOL,3,6,15,1
3190-FZATL,0,0,0,0
7336-RLLRH,0,0,0,0
4373-MAVJG,0,1,2,0
8901-HJXTF,0,0,0,0
7710-JSYOA,0,0,0,0
5419-KLXBN,0,0,0,0
3424-NMNBO,0,6,12,1
9885-MFVSU,0,0,0,0
4514-GFCFI,0,0,0,0
0607-MVMGC,0,0,0,0
3365-SAIGS,0,0,0,0
9828-AOQLM,0,0,0,0
8022-BECSI,0,0,0,0
8000-REIQB,0,0,0,0
9993-LHIEB,0,0,0,0
0266-CLZKZ,0,0,0,0
7615-ESMYF,0,0,0,0
3858-VOBET,0,0,0,0
7020-OZKXZ,0,0,0,0
3977-QCRSL,1,0,1,0
0017-DINOC,1,0,1,0
1447-PJGGA,0,5,10,1
8565-CLBZW,0,3,6,0
9139-WQQDY,5,4,13,1
0224-HJAPT,0,0,0,0
8086-OVPWV,0,0,0,0
9430-FRQOC,0,0,0,0
7639-OPLNG,0,0,0,0
3074-GQWYX,0,0,0,0
1492-QGCLU,0,0,0,0
6845-RGTYS,0,6,12,1
7328-OWMOM,0,0,0,0
4418-LZMSV,0,0,0,0
5155-AZQPB,5,0,5,0
8861-HGGKB,0,0,0,0
1087-GRUYI,0,0,0,0
7065-YUNRY,0,0,0,0
7694-VLBWQ,0,6,12,1
2546-KZAAT,0,0,0,0
0181-RITDD,5,0,5,0
5989-PGKJB,0,0,0,0
4795-KTRTH,4,0,4,0
8272-ONJLV,2,0,2,0
1488-PBLJN,0,0,0,0
0308-GIQJT,0,0,0,0
3778-FOAQW,0,0,0,0
4452-ROHMO,0,0,0,0
6481-OGDOO,0,7,14,1
3090-LETTY,0,0,0,0
5349-AZPEW,0,0,0,0
3753-TSEMP,0,1,2,0
8305-VHZBZ,0,0,0,0
9720-JJJOR,0,0,0,0
8100-HZZLJ,0,0,0,0
8775-ERLNB,5,0,5,0
8309-IEYJD,0,0,0,0
9172-JITSM,0,2,4,0
6298-QDFNH,0,1,2,0
7398-HPYZQ,0,0,0,0
3546-GHEAE,1,0,1,0
7361-YPXFS,0,0,0,0
6557-BZXLQ,3,0,3,0
2550-QHZGP,0,0,0,0
7519-JTWQH,0,4,8,0
2538-OIMXF,0,0,0,0
8543-MSDMF,0,0,0,0
9961-JBNMK,0,2,4,0
1170-SASML,0,0,0,0
4872-JCVCA,2,0,2,0
5346-BZCHP,0,0,0,0
2038-LLMLM,0,4,8,0
6173-ITPWD,0,4,8,1
9734-UYXQI,0,0,0,0
1216-BGTSP,0,0,0,0
4138-NAXED,0,0,0,0
2189-UXTKY,1,3,7,0
0744-BIKKF,0,0,0,0
7483-IQWIB,0,2,4,0
5248-KWLAR,0,0,0,0
4958-GZWIY,0,0,0,0
7996-MHXLW,0,0,0,0
7833-PKIHD,0,0,0,0
7061-OVMIM,0,0,0,0
5153-RTHKF,0,0,0,0
1852-QSWCD,0,0,0,0
4832-VRBMR,2,0,2,0
9079-LWTFD,0,0,0,0
6356-ELRKD,4,0,4,0
8624-GIOUT,0,5,10,0
3392-EHMNK,0,0,0,0
5986-WWXDV,0,0,0,0
3061-BCKYI,0,0,0,0
6179-GJPSO,0,4,8,1
7901-TBKJX,0,0,0,0
7228-PAQPD,0,0,0,0
3177-LASXD,1,0,1,0
7746-QYVCO,0,0,0,0
5804-HYIEZ,4,0,4,0
9919-FZDED,4,0,4,0
5934-TSSAU,1,0,1,0
3486-KHMLI,0,0,0,0
4897-QSUYC,0,0,0,0
1084-UQCHV,0,0,0,0
8290-YWKHZ,0,3,6,0
2955-BJZHG,0,0,0,0
3806-DXQOM,0,1,2,0
6784-XYJAE,3,0,3,0
3933-DQPWX,0,0,0,0
6661-EIPZC,0,0,0,0
8957-THMOA,0,3,6,0
2251-PYLPB,3,0,3,0
5555-RNPGT,0,0,0,0
1057-FOGLZ,2,1,4,0
9300-RENDD,3,0,3,0
0761-AETCS,0,0,0,0
8087-LGYHQ,0,0,0,0
4137-BTIKL,0,0,0,0
2190-BCXEC,0,0,0,0
6227-FBDXH,0,0,0,0
2153-MREFK,0,4,8,1
2911-WDXMV,3,0,3,0
7206-PQBBZ,0,0,0,0
3106-ULWFW,0,0,0,0
0925-VYDLG,0,0,0,0
4547-FZJWE,0,0,0,0
7422-WNBTY,0,0,0,0
0842-IWYCP,0,0,0,0
3521-HTQTV,0,0,0,0
3744-ZBHON,0,0,0,0
3373-DIUUN,0,0,0,0
8383-SGHJU,0,0,0,0
7607-QKKTJ,0,0,0,0
7707-PYBBH,0,0,0,0
8984-HPEMB,3,0,3,0
4349-GFQHK,0,0,0,0
4139-DETXS,0,0,0,0
9779-DPNEJ,0,0,0,0
9805-FILKB,0,0,0,0
5793-YOLJN,0,5,10,0
0673-IGUQO,0,0,0,0
4123-FCVCB,5,0,5,0
8819-IMISP,0,0,0,0
7802-EFKNY,0,0,0,0
8311-UEUAB,0,0,0,0
5858-EAFCZ,0,0,0,0
8035-BUYVG,0,5,10,0
1163-ONYEY,0,0,0,0
9787-XVQIU,0,0,0,0
8945-MUQUF,0,4,8,1
5656-MJEFC,0,0,0,0
6082-OQFBA,0,0,0,0
8051-HJRLT,0,0,0,0
8974-OVACP,1,0,1,0
4010-YLMVT,0,0,0,0
1379-FRVEB,0,0,0,0
8612-GXIDD,1,0,1,0
6288-CHQJB,3,0,3,0
8160-HOWOX,0,0,0,0
3023-GFLBR,0,0,0,0
6648-INWPS,0,0,0,0
4223-BKEOR,0,0,0,0
4079-VTGLK,0,0,0,0
1763-WQFUK,0,0,0,0
1391-UBDAR,0,0,0,0
8894-JVDCV,0,0,0,0
2023-VQFDL,0,0,0,0
1345-GKDZZ,0,0,0,0
2014-MKGMH,3,0,3,0
5628-FCGYG,0,0,0,0
2560-WBWXF,0,0,0,0
0248-IPDFW,0,0,0,0
7978-DKUQH,0,0,0,0
4335-UPJSI,0,0,0,0
0524-IAVZO,0,0,0,0
2737-YNGYW,0,0,0,0
1784-EZDKJ,0,0,0,0
9297-FVVDH,5,0,5,0
8007-YYPWD,0,0,0,0
7101-HRBLJ,0,0,0,0
5159-YFPKQ,0,0,0,0
6635-CPNUN,0,0,0,0
4021-RQSNY,0,4,8,0
5453-YBTWV,0,0,0,0
5039-LZRQT,0,0,0,0
2931-VUVJN,0,5,10,0
9061-TIHDA,0,0,0,0
8699-ASUFO,0,0,0,0
6418-PIQSP,0,2,4,0
8220-OCUFY,0,0,0,0
3995-WFCSM,0,0,0,0
1895-QTKDO,0,0,0,0
2038-OEQZH,3,0,3,0
1178-PZGAB,1,0,1,0
7927-AUXBZ,0,0,0,0
2626-VEEWG,0,0,0,0
2878-RMWXY,1,0,1,0
1657-DYMBM,0,0,0,0
7311-MQJCH,0,0,0,0
7375-WMVMT,0,0,0,0
1136-XGEQU,0,0,0,0
2530-FMFXO,0,0,0,0
6844-DZKRF,4,0,4,0
4695-WJZUE,0,0,0,0
7619-ODSGN,0,0,0,0
5970-GHJAW,0,0,0,0
8879-XUAHX,0,0,0,0
3689-MOZGR,0,2,4,0
4195-PNGZS,0,0,0,0
5003-XZWWO,0,0,0,0
3988-RQIXO,0,1,2,0
7622-FWGEW,0,5,10,0
6922-NCEDI,0,0,0,0
2514-GINMM,5,0,5,0
9891-NQDBD,0,0,0,0
6131-IUNXN,0,0,0,0
8548-AWOFC,3,0,3,0
9798-DRYDS,0,0,0,0
8532-UEFWH,0,0,0,0
6296-DDOOR,0,0,0,0
7951-VRDVK,0,0,0,0
5931-FLJJF,0,0,0,0
4815-YOSUK,0,0,0,0
2659-VXMWZ,0,7,14,1
0380-NEAVX,0,0,0,0
3207-OYBWH,0,6,12,1
4285-GYRQC,0,1,2,0
7216-EWTRS,4,0,4,0
4365-MSDYN,0,0,0,0
7036-TYDEC,0,0,0,0
5802-ADBRC,0,0,0,0
8076-FEZKJ,0,0,0,0
5197-YPYBZ,2,0,2,0
8337-MSSXB,3,1,5,0
4312-GVYNH,0,0,0,0
8495-LJDFO,0,0,0,0
0839-JTCUD,0,0,0,0
5494-WOZRZ,0,0,0,0
1302-UHBDD,0,0,0,0
2234-EOFPT,0,0,0,0
8619-IJNDK,0,0,0,0
8378-LKJAF,0,0,0,0
8182-BJDSI,0,2,4,0
2528-HFYZX,0,0,0,0
1153-GNOLC,0,0,0,0
3298-QEICA,0,1,2,0
0788-DXBFY,3,0,3,0
3597-YASZG,0,0,0,0
3496-LFSZU,0,0,0,0
5242-UOWHD,0,0,0,0
2482-CZGBB,0,0,0,0
6479-SZPLM,0,0,0,0
8097-VBQTZ,0,4,8,0
4500-HKANN,0,0,0,0
9917-KWRBE,0,0,0,0
3420-ZDBMA,5,0,5,0
2212-LYASK,3,0,3,0
1393-IMKZG,5,0,5,0
8069-RHUXK,0,3,6,0
3398-GCPMU,0,1,2,0
2908-WGAXL,0,2,4,0
3378-AJRAO,0,0,0,0
1013-QCWAM,4,0,4,0
0866-QLSIR,0,5,10,0
6050-FFXES,1,0,1,0
7181-BQYBV,0,0,0,0
0362-RAOQO,0,0,0,0
9554-DFKIC,0,0,0,0
5527-ACHSO,0,0,0,0
0829-DDVLK,5,0,5,0
1399-UBQIU,0,0,0,0
1813-JLKWR,0,0,0,0
0336-PIKEI,0,0,0,0
7322-OCWHC,5,0,5,0
9537-VHDTA,0,0,0,0
4957-TIALW,0,0,0,0
2054-PJOCK,0,0,0,0
9150-HEPMB,0,0,0,0
9030-QGZNL,5,0,5,0
6204-IEUXJ,0,0,0,0
3126-WQMGH,0,0,0,0
4529-CKBCL,0,0,0,0
2506-CLAKW,0,0,0,0
7176-WRTNX,0,0,0,0
1583-IHQZE,0,0,0,0
5732-IKGQH,0,4,8,0
9239-GZHZE,0,0,0,0
7205-BAIAD,0,0,0,0
0151-ONTOV,0,0,0,0
4140-MUHUG,1,0,1,0
0093-EXYQL,0,0,0,0
8064-RAVOH,0,0,0,0
0219-QAERP,0,0,0,0
0320-JDNQG,0,4,8,0
7180-PISOG,0,0,0,0
9168-INPSZ,0,0,0,0
3571-RFHAR,0,6,12,1
0015-UOCOJ,0,0,0,0
5334-AFQJB,0,0,0,0
2754-SDJRD,5,0,5,0
9578-VRMNM,0,2,4,0
1587-FKLZB,0,5,10,1
6140-QNRQQ,0,0,0,0
8963-JLGJT,0,0,0,0
4307-KTUMW,0,5,10,1
1465-LNTLJ,0,0,0,0
5440-FLBQG,0,7,14,1
2135-DQWAQ,0,0,0,0
4056-QHXHZ,0,0,0,0
7470-MCQTK,0,1,2,0
7488-MXJIV,0,0,0,0
7401-JIXNM,0,0,0,0
9339-FIIJL,0,0,0,0
2027-FECZV,0,2,4,0
2672-DZUOY,0,0,0,0
4706-DGAHW,5,0,5,0
3870-MQAMG,0,5,10,1
6670-MFRPK,5,0,5,0
6177-PEVRA,0,0,0,0
4800-CZMPC,0,3,6,1
4813-HQMGZ,0,0,0,0
7579-KKLOE,0,0,0,0
7377-DMMRI,0,0,0,0
8402-EIVQS,0,0,0,0
4947-DSMXK,1,0,1,0
7245-NIIWQ,0,0,0,0
0002-ORFBO,0,0,0,0
3324-OIRTO,0,0,0,0
5414-OFQCB,0,0,0,0
4967-WPNCF,2,0,2,0
8552-OBVRU,0,0,0,0
8499-BRXTD,0,0,0,0
9154-QDGTH,0,0,0,0
8197-BFWVU,0,0,0,0
2577-GVSIL,2,0,2,0
9367-OIUXP,0,0,0,0
6770-UAYGJ,0,0,0,0
6463-HHXJR,0,0,0,0
7928-VJYAB,0,0,0,0
1187-WILMM,0,0,0,0
9776-OJUZI,0,0,0,0
1306-RPWXZ,0,0,0,0
8949-JTMAY,0,2,4,0
2774-LVQUS,0,0,0,0
3097-PYWXL,3,0,3,0
2266-SJNAT,0,0,0,0
0869-PAPRP,2,1,4,0
4238-JSSWH,2,0,2,0
2972-YDYUW,0,0,0,0
1104-FEJAM,0,0,0,0
2809-ILCYT,0,0,0,0
5499-ECUTN,0,0,0,0
4981-FLTMF,0,0,0,0
9121-PHQSR,0,0,0,0
3113-IWHLC,0,0,0,0
3211-ILJTT,0,0,0,0
4612-THJBS,0,6,12,1
4277-BWBML,0,4,8,0
4094-NSEDU,0,2,4,0
0234-TEVTT,0,0,0,0
4304-TSPVK,1,0,1,0
1552-AAGRX,0,0,0,0
2637-FKFSY,0,0,0,0
9796-MVYXX,0,0,0,0
7874-ECPQJ,3,0,3,0
0020-INWCK,0,0,0,0
7089-RKVSZ,0,0,0,0
2683-JXWQQ,4,0,4,0
9548-ZMVTX,0,0,0,0
8739-XNIKG,0,0,0,0
9755-JHNMN,0,0,0,0
3981-QSVQI,0,0,0,0
2789-HQBOU,0,0,0,0
9424-CMPOG,0,0,0,0
5067-WJEUN,1,0,1,0
3450-WXOAT,0,2,4,0
9251-WNSOD,0,0,0,0
6974-DAFLI,2,0,2,0
2616-UUTFK,0,0,0,0
7064-JHXCE,0,0,0,0
5103-MHMHY,0,0,0,0
7989-AWGEH,0,0,0,0
4373-VVHQL,0,0,0,0
4559-UWIHT,0,0,0,0
7268-IGMFD,0,0,0,0
1846-XWOQN,5,0,5,0
0235-KGSLC,0,0,0,0
6650-BWFRT,0,6,12,0
9570-KYEUA,0,0,0,0
6993-YGFJV,0,0,0,0
2712-SYWAY,0,0,0,0
0730-BGQGF,0,0,0,0
5498-IBWPI,0,0,0,0
9101-NTIXF,2,0,2,0
0013-SMEOE,0,0,0,0
9314-QDMDW,0,0,0,0
9308-ANMVE,0,0,0,0
2884-GBPFB,0,0,0,0
3757-NJYBX,0,3,6,1
3413-DHLPB,0,0,0,0
7649-PHJVR,0,0,0,0
6114-TCFID,0,0,0,0
3787-TRIAL,0,1,2,0
2573-GYRUU,0,0,0,0
5156-UMKOW,0,0,0,0
1247-QBVSH,0,0,0,0
6734-GMPVK,0,0,0,0
9822-OAOVB,0,0,0,0
6161-ERDGD,0,0,0,0
1226-JZNKR,0,0,0,0
7318-EIVKO,0,0,0,0
3771-PZOBW,0,0,0,0
5136-KCKGI,0,3,6,1
8231-BSWXX,0,0,0,0
6486-LHTMA,0,0,0,0
4083-BFNYK,0,0,0,0
3722-WPXTK,0,0,0,0
7389-KBFIT,0,0,0,0
7176-WIONM,0,0,0,0
5141-ZUVBH,0,0,0,0
1089-HDMKP,0,0,0,0
7623-HKYRK,0,0,0,0
0310-SUCIN,0,0,0,0
5197-PYEPU,0,4,8,0
2929-ERCFZ,0,1,2,0
7548-SEPYI,0,0,0,0
8835-VSDSE,2,0,2,0
6619-RPLQZ,0,0,0,0
3275-RHRNE,0,0,0,0
3503-TYDAY,0,0,0,0
6901-GOGZG,0,0,0,0
1623-NLDOT,2,0,2,0
7021-XSNYE,3,0,3,0
9621-OUPYD,0,0,0,0
9898-KZQDZ,0,6,12,1
8982-NHAVY,3,0,3,0
4307-KWMXE,3,0,3,0
0141-YEAYS,0,0,0,0
2450-ZKEED,4,0,4,0
3694-DELSO,0,0,0,0
3893-JRNFS,0,0,0,0
9603-OAIHC,0,0,0,0
1133-KXCGE,0,0,0,0
5236-PERKL,3,5,13,1
0142-GVYSN,0,0,0,0
1049-FYSYG,0,0,0,0
7854-FOKSF,0,0,0,0
2519-FAKOD,0,4,8,1
8406-LNMHF,0,0,0,0
1821-BUCWY,0,0,0,0
8263-JQAIK,0,0,0,0
0023-UYUPN,0,0,0,0
8314-DPQHL,0,0,0,0
1465-WCZVT,0,0,0,0
9481-SFCQY,0,0,0,0
6360-SVNWV,0,0,0,0
0567-GGCAC,4,0,4,0
7089-IVVAZ,0,0,0,0
8884-MRNSU,0,0,0,0
2171-UDMFD,0,0,0,0
9050-IKDZA,0,0,0,0
2205-YMZZJ,0,0,0,0
9802-CAQUT,4,0,4,0
1254-IZEYF,0,1,2,1
0187-WZNAB,0,0,0,0
9492-TOKRI,0,1,2,0
1475-VWVDO,0,0,0,0
9221-OTIVJ,0,1,2,0
1357-MVDOZ,0,0,0,0
7602-MVRMB,0,0,0,0
3325-FUYCG,0,2,4,0
