engagement_score,billing_risk_score,churn_risk_segment_Low Risk,numTechTickets,high_value_churn_flag,tenure,ticket_intensity,Contract_Two year,revenue_efficiency,customer_lifetime_value,MonthlyCharges,TotalCharges,InternetService_Fiber optic,support_frustration_score,PaymentMethod_Electronic check,avg_monthly_spend,tenure_group_New,tenure_group_VIP,InternetService_No,PaperlessBilling,Churn
24.5,6,False,2,0,55,0.03571428571428571,False,2035.0,4070.0,74.0,4052.4,True,4,True,72.36428571428571,False,False,False,1,0
18.0,6,False,0,0,16,0.0,False,207.46666666666667,622.4,38.9,664.4,False,0,True,39.08235294117647,False,False,False,1,0
14.5,6,False,0,0,9,0.0,False,238.64999999999998,715.9499999999999,79.55,718.55,True,0,True,71.85499999999999,True,False,False,1,0
23.0,6,False,1,0,14,0.06666666666666667,False,183.26,916.3,65.45,937.6,False,2,True,62.50666666666667,False,False,False,1,1
29.0,6,False,5,1,58,0.0847457627118644,False,1144.92,5724.6,98.7,5812.6,True,10,True,98.51864406779661,False,False,False,1,1
41.5,4,False,0,0,53,0.0,False,613.475,2453.9,46.3,2546.85,False,0,False,47.163888888888884,False,False,False,1,0
60.0,1,True,0,0,70,0.0,True,1159.0833333333333,6954.5,99.35,6944.5,True,0,False,97.80985915492958,False,True,False,1,0
22.0,6,False,0,0,14,0.0,False,335.3,1341.2,95.8,1346.3,True,0,True,89.75333333333333,False,False,False,1,0
36.0,1,True,0,0,22,0.0,False,247.5,1485.0,67.5,1544.05,False,0,False,67.13260869565217,False,False,False,1,1
15.0,4,False,0,0,10,0.0,False,260.5,781.5,78.15,765.15,True,0,False,69.55909090909091,True,False,False,1,0
19.5,0,True,0,0,29,0.0,True,378.45000000000005,756.9000000000001,26.1,692.55,False,0,False,23.084999999999997,False,False,True,0,0
5.5,6,False,0,0,1,0.0,False,34.8,69.6,69.6,69.6,True,0,True,34.8,True,False,False,1,1
46.5,2,False,2,1,49,0.04,False,590.4499999999999,4133.15,84.35,4059.35,False,4,True,81.187,False,False,False,0,1
26.0,6,False,7,1,68,0.10144927536231885,False,1362.72,6813.6,100.2,6851.65,True,14,True,99.29927536231884,False,True,False,1,1
10.5,5,False,0,0,1,0.0,False,26.016666666666666,78.05,78.05,78.05,True,0,True,39.025,True,False,False,0,1
25.0,1,True,0,0,30,0.0,False,403.5,1210.5,40.35,1187.05,False,0,False,38.291935483870965,False,False,False,1,0
58.0,0,False,0,0,72,0.0547945205479452,True,814.6285714285715,5702.400000000001,79.2,5401.9,False,4,False,73.99863013698629,False,True,False,0,0
10.0,4,False,0,0,10,0.0,False,104.5,209.0,20.9,247.0,False,0,False,22.454545454545453,True,False,True,1,0
-1.5,5,False,0,0,7,0.625,False,257.59999999999997,515.1999999999999,73.6,520.0,True,5,True,65.0,True,False,False,0,1
9.5,6,False,0,0,9,0.0,False,336.375,672.75,74.75,706.6,True,0,True,70.66,True,False,False,1,1
10.5,3,True,0,0,1,0.0,False,16.633333333333333,49.9,49.9,49.9,False,0,False,24.95,True,False,False,0,0
26.0,4,False,0,0,20,0.09523809523809523,False,275.6,1378.0,68.9,1370.35,False,2,False,65.2547619047619,False,False,False,1,0
5.5,4,False,0,0,1,0.0,False,10.125,20.25,20.25,20.25,False,0,False,10.125,True,False,True,1,0
19.5,4,False,0,0,29,0.0,False,1102.0,2204.0,76.0,2215.25,True,0,False,73.84166666666667,False,False,False,1,0
10.5,5,False,0,0,1,0.0,False,24.666666666666668,74.0,74.0,74.0,True,0,True,37.0,True,False,False,0,0
16.5,4,False,0,0,3,0.0,False,61.725,246.9,82.3,214.4,True,0,False,53.6,True,False,False,1,0
30.0,4,False,0,0,20,0.0,False,357.6,1788.0,89.4,1871.15,True,0,False,89.10238095238095,False,False,False,1,0
57.0,4,False,0,0,64,0.0,False,1057.6000000000001,6345.6,99.15,6171.2,True,0,False,94.94153846153846,False,True,False,1,0
5.5,4,False,0,0,1,0.0,False,10.1,20.2,20.2,20.2,False,0,False,10.1,True,False,True,1,1
-2.0,3,False,0,0,6,0.7142857142857143,False,88.35,176.7,29.45,161.45,False,5,False,23.064285714285713,True,False,False,0,0
26.0,2,False,0,0,50,0.0392156862745098,True,495.0,990.0,19.8,1013.2,False,2,True,19.866666666666667,False,False,True,0,0
18.0,4,False,0,0,6,0.0,False,88.725,354.9,59.15,336.7,False,0,False,48.1,True,False,False,1,0
8.5,5,False,0,0,7,0.0,False,156.625,313.25,44.75,333.65,False,0,True,41.70625,True,False,False,0,0
45.0,1,False,0,0,72,0.0410958904109589,True,1634.3999999999999,6537.599999999999,90.8,6511.8,True,3,False,89.2027397260274,False,True,False,1,0
14.0,4,False,0,0,8,0.0,False,132.13333333333333,396.4,49.55,393.45,False,0,False,43.71666666666667,True,False,False,1,0
58.5,0,True,0,0,67,0.0,True,1191.4833333333333,7148.900000000001,106.7,7009.5,True,0,False,103.08088235294117,False,True,False,0,0
19.0,6,False,2,0,24,0.08,False,561.3,2245.2,93.55,2264.05,True,4,True,90.56200000000001,False,False,False,1,1
52.0,1,True,0,0,72,0.0273972602739726,True,1360.0800000000002,6800.400000000001,94.45,6921.7,True,2,False,94.81780821917808,False,True,False,1,0
21.5,1,True,0,0,33,0.0,False,320.925,641.85,19.45,600.25,False,0,False,17.654411764705884,False,False,True,1,0
1.0,6,False,0,0,2,0.0,False,50.1,50.1,25.05,56.35,False,0,True,18.783333333333335,True,False,False,1,1
60.0,0,True,0,0,70,0.0,True,792.75,4756.5,67.95,4664.15,False,0,False,65.69225352112676,False,True,False,0,0
31.0,0,True,0,0,22,0.0,False,287.1,1435.5,65.25,1441.8,False,0,False,62.68695652173913,False,False,False,0,0
54.5,4,False,0,0,59,0.0,False,977.9250000000001,5867.55,99.45,5623.7,True,0,False,93.72833333333332,False,False,False,1,0
23.0,1,True,0,0,36,0.0,False,366.3,732.6,20.35,695.85,False,0,False,18.80675675675676,False,False,True,1,0
30.5,0,True,0,0,51,0.0,True,508.725,1017.45,19.95,1028.75,False,0,False,19.783653846153847,False,False,True,0,0
51.5,0,True,0,0,53,0.0,False,683.7000000000002,4102.200000000001,77.4,4155.95,False,0,False,76.96203703703704,False,False,False,0,0
13.0,0,True,0,0,20,0.047619047619047616,False,197.0,394.0,19.7,395.6,False,1,False,18.83809523809524,False,False,True,0,0
32.5,0,False,6,0,63,0.09375,True,1046.8500000000001,6281.1,99.7,6330.4,True,12,False,98.9125,False,True,False,0,0
30.0,3,True,0,0,40,0.0,False,997.3333333333334,2992.0,74.8,2971.7,True,0,False,72.48048780487804,False,False,False,0,0
22.5,1,True,0,0,35,0.0,False,335.125,670.25,19.15,638.0,False,0,False,17.72222222222222,False,False,True,1,0
23.0,0,True,0,0,26,0.0,False,684.2333333333335,2052.7000000000003,78.95,2034.25,True,0,False,75.3425925925926,False,False,False,0,0
21.5,6,False,3,0,27,0.10714285714285714,False,515.97,2579.85,95.55,2510.2,True,6,True,89.64999999999999,False,False,False,1,1
46.5,0,True,0,0,53,0.0,False,666.21,3331.05,62.85,3419.5,False,0,False,63.324074074074076,False,False,False,0,0
14.0,3,False,0,0,34,0.11428571428571428,False,1216.35,2432.7,71.55,2427.35,True,4,False,69.35285714285715,False,False,False,0,0
24.5,6,False,0,0,19,0.0,False,451.0125,1804.05,94.95,1760.25,True,0,True,88.0125,False,False,False,1,0
41.5,4,False,0,0,43,0.0,False,740.46,3702.3,86.1,3551.65,True,0,False,80.71931818181818,False,False,False,1,0
8.0,3,True,0,0,6,0.0,False,58.65,117.3,19.55,122.9,False,0,False,17.557142857142857,True,False,True,0,0
17.0,1,False,4,0,56,0.07017543859649122,True,694.4,1388.8,24.8,1424.2,False,8,False,24.985964912280703,False,False,True,1,0
22.5,6,False,4,0,57,0.06896551724137931,False,746.6999999999999,2240.1,39.3,2111.45,False,8,True,36.404310344827586,False,False,False,1,1
32.0,4,False,0,0,34,0.0,False,714.425,2857.7,84.05,2909.95,True,0,False,83.14142857142856,False,False,False,1,0
13.0,5,False,0,0,10,0.09090909090909091,False,120.83333333333333,362.5,36.25,374.0,False,1,True,34.0,True,False,False,0,0
5.5,4,False,0,0,1,0.0,False,10.125,20.25,20.25,20.25,False,0,False,10.125,True,False,True,1,1
6.5,6,False,0,0,13,0.0,False,310.7,310.7,23.9,300.8,False,0,True,21.485714285714288,False,False,False,1,1
48.0,5,False,0,0,56,0.0,False,1104.32,5521.599999999999,98.6,5581.05,True,0,True,97.91315789473684,False,False,False,0,0
52.5,4,False,0,0,55,0.0,False,950.125,5700.75,103.65,5676.65,True,0,False,101.36874999999999,False,False,False,1,0
53.0,1,True,0,0,36,0.0,True,418.05,3344.4,92.9,3379.25,False,0,False,91.33108108108108,False,False,False,1,0
28.5,0,True,0,0,47,0.0,False,467.65,935.3,19.9,942.95,False,0,False,19.644791666666666,False,False,True,0,0
11.0,4,False,0,0,12,0.0,False,120.6,241.2,20.1,232.4,False,0,False,17.876923076923077,False,False,True,1,0
15.5,6,False,0,0,1,0.0,False,21.3625,85.45,85.45,85.45,True,0,True,42.725,True,False,False,1,1
22.0,6,False,0,0,24,0.0,False,644.0,1932.0,80.5,2088.45,True,0,True,83.538,False,False,False,1,0
21.5,0,False,6,1,63,0.140625,False,1258.7400000000002,6293.700000000001,99.9,6137.0,True,15,False,95.890625,False,True,False,0,1
19.5,6,False,0,0,35,0.1111111111111111,False,464.9166666666667,1394.75,39.85,1434.6,False,4,True,39.849999999999994,False,False,False,1,0
53.5,0,True,0,0,67,0.0,False,810.7,4053.5,60.5,3870.0,False,0,False,56.911764705882355,False,True,False,0,0
22.5,6,False,0,0,25,0.0,False,706.6666666666666,2120.0,84.8,2043.45,True,0,True,78.59423076923078,False,False,False,1,1
35.5,3,True,0,0,21,0.0,False,363.47499999999997,2180.85,103.85,2215.0,True,0,False,100.68181818181819,False,False,False,0,0
31.5,3,True,0,0,13,0.0,False,146.9,881.4,67.8,842.25,False,0,False,60.160714285714285,False,False,False,0,0
22.5,6,False,0,0,35,0.0,False,1316.0,2632.0,75.2,2576.2,True,0,True,71.5611111111111,False,False,False,1,1
40.5,0,True,0,0,71,0.0,True,882.175,1764.35,24.85,1901.0,False,0,False,26.40277777777778,False,True,True,0,0
19.5,3,True,0,0,29,0.0,False,280.57500000000005,561.1500000000001,19.35,601.6,False,0,False,20.053333333333335,False,False,True,0,0
22.5,2,False,7,1,71,0.09722222222222222,True,875.9625,3503.85,49.35,3515.25,False,14,True,48.822916666666664,False,True,False,0,1
12.5,6,False,0,0,7,0.375,False,155.75,623.0,89.0,605.45,True,3,True,75.68125,True,False,False,1,0
48.5,6,False,0,0,57,0.0,False,627.0,3135.0,55.0,3094.05,False,0,True,53.345689655172414,False,False,False,1,0
57.5,0,True,0,0,65,0.0,True,824.9583333333334,4949.75,76.15,4929.55,False,0,False,74.69015151515151,False,True,False,0,0
18.5,0,True,0,0,27,0.0,False,274.05,548.1,20.3,595.05,False,0,False,21.251785714285713,False,False,True,0,0
8.0,6,False,0,0,6,0.0,False,224.7,449.4,74.9,469.8,True,0,True,67.11428571428571,True,False,False,1,1
71.0,1,True,0,0,72,0.0,True,1056.1499999999999,8449.199999999999,117.35,8436.25,True,0,False,115.56506849315069,False,True,False,1,0
5.5,4,False,0,0,1,0.0,False,9.875,19.75,19.75,19.75,False,0,False,9.875,True,False,True,1,0
10.5,3,True,0,0,11,0.0,False,248.60000000000005,497.2000000000001,45.2,492.0,False,0,False,41.0,True,False,False,0,0
24.5,0,True,0,0,39,0.0,True,491.4,982.8,25.2,987.95,False,0,False,24.69875,False,False,True,0,0
49.5,6,False,0,0,59,0.0,False,1059.05,5295.25,89.75,5496.9,True,0,True,91.615,False,False,False,1,0
38.0,0,True,0,0,26,0.0,False,325.0,1950.0,75.0,1908.35,False,0,False,70.67962962962963,False,False,False,0,0
11.0,3,True,0,0,2,0.0,False,33.300000000000004,99.9,49.95,107.1,False,0,False,35.699999999999996,True,False,False,0,0
60.0,0,True,0,0,72,0.0410958904109589,True,675.7714285714286,4730.400000000001,65.7,4575.35,False,3,False,62.67602739726028,False,True,False,0,0
42.5,0,False,1,0,65,0.06060606060606061,False,871.65,4358.25,67.05,4309.55,False,5,False,65.29621212121212,False,True,False,0,0
58.0,0,False,0,0,72,0.0547945205479452,True,1140.6857142857143,7984.8,110.9,7922.75,True,4,False,108.53082191780823,False,True,False,0,0
18.0,4,False,0,0,6,0.0,False,131.925,527.7,87.95,522.35,True,0,False,74.62142857142858,True,False,False,1,0
21.0,0,True,0,0,32,0.0,False,316.8,633.6,19.8,587.7,False,0,False,17.809090909090912,False,False,True,0,0
45.0,0,True,0,0,50,0.0,False,757.0,3785.0,75.7,3876.2,False,0,False,76.00392156862745,False,False,False,0,0
51.5,1,True,0,0,61,0.03225806451612903,True,631.8583333333333,3791.15,62.15,3778.85,False,2,False,60.94919354838709,False,True,False,1,0
26.5,6,False,0,0,15,0.1875,False,253.125,1518.75,101.25,1457.25,True,3,True,91.078125,False,False,False,1,1
63.0,0,False,0,0,72,0.0547945205479452,True,1036.3500000000001,8290.800000000001,115.15,8349.45,True,4,False,114.37602739726029,False,True,False,0,0
9.5,4,False,0,0,9,0.0,False,85.27499999999999,170.54999999999998,18.95,185.6,False,0,False,18.56,True,False,True,1,1
5.5,3,True,0,0,1,0.0,False,9.75,19.5,19.5,19.5,False,0,False,9.75,True,False,True,0,0
16.0,6,False,0,0,12,0.0,False,346.2,1038.6,86.55,1066.9,True,0,True,82.06923076923077,False,False,False,1,0
13.5,3,False,0,0,37,0.13157894736842105,False,529.1,1058.2,28.6,973.55,False,5,False,25.61973684210526,False,False,False,0,1
35.5,0,True,0,0,61,0.0,False,622.2,1244.4,20.4,1226.45,False,0,False,19.781451612903226,False,True,True,0,0
6.0,0,False,0,0,18,0.21052631578947367,False,178.20000000000002,356.40000000000003,19.8,342.3,False,4,False,18.01578947368421,False,False,True,0,0
15.5,3,True,0,0,21,0.0,False,479.325,958.65,45.65,985.05,False,0,False,44.775,False,False,False,0,0
59.0,1,True,0,0,68,0.0,True,639.1999999999999,3835.2,56.4,3948.45,False,0,False,57.223913043478255,False,True,False,1,0
11.0,4,False,0,0,12,0.0,False,439.79999999999995,879.5999999999999,73.3,828.05,True,0,False,63.69615384615384,False,False,False,1,0
1.0,5,False,0,0,2,0.0,False,48.7,48.7,24.35,41.85,False,0,True,13.950000000000001,True,False,False,0,1
49.0,6,False,0,0,62,0.015873015873015872,False,1256.74,6283.7,101.35,6164.7,True,1,True,97.85238095238095,False,True,False,1,0
22.5,5,False,3,0,29,0.1,False,572.1700000000001,2860.8500000000004,98.65,2862.75,True,6,True,95.425,False,False,False,0,1
10.5,3,True,0,0,1,0.0,False,11.200000000000001,33.6,33.6,33.6,False,0,False,16.8,True,False,False,0,0
12.5,4,False,0,0,5,0.0,False,133.16666666666666,399.5,79.9,343.95,True,0,False,57.324999999999996,True,False,False,1,1
5.5,5,False,0,0,1,0.0,False,10.35,20.7,20.7,20.7,False,0,True,10.35,True,False,True,0,0
56.0,3,True,0,0,62,0.0,True,1075.1833333333332,6451.099999999999,104.05,6590.5,True,0,True,104.61111111111111,False,True,False,1,0
23.0,0,True,0,0,36,0.0,True,364.5,729.0,20.25,717.95,False,0,False,19.404054054054054,False,False,True,0,0
31.0,6,False,2,0,28,0.06896551724137931,False,482.06666666666666,2892.4,103.3,2890.65,True,4,True,99.67758620689655,False,False,False,1,1
59.5,0,True,0,0,69,0.0,False,847.5500000000001,5085.3,73.7,4885.85,False,0,False,69.79785714285715,False,True,False,0,0
17.5,4,False,1,0,11,0.25,False,211.64000000000001,1058.2,96.2,1222.05,True,4,False,101.83749999999999,True,False,False,1,1
51.5,6,False,0,0,63,0.078125,False,978.75,6851.25,108.75,6871.7,True,5,True,107.3703125,False,True,False,1,0
16.5,0,True,0,0,23,0.0,False,231.725,463.45,20.15,405.6,False,0,False,16.900000000000002,False,False,True,0,0
10.0,3,True,0,0,10,0.0,False,98.75,197.5,19.75,208.25,False,0,False,18.931818181818183,True,False,True,0,0
40.5,1,True,0,0,71,0.0,True,921.225,1842.45,25.95,1801.9,False,0,False,25.02638888888889,False,True,True,1,0
42.5,6,False,0,0,45,0.0,False,630.45,3152.25,70.05,3062.45,False,0,True,66.575,False,False,False,1,0
40.0,0,True,0,0,70,0.0,True,841.75,1683.5,24.05,1764.75,False,0,False,24.8556338028169,False,True,True,0,0
21.0,6,False,0,0,22,0.0,False,621.5,1864.5,84.75,1816.75,True,0,True,78.98913043478261,False,False,False,1,0
27.0,0,True,0,0,52,0.03773584905660377,True,599.3,1198.6,23.05,1255.1,False,2,False,23.681132075471698,False,False,True,0,0
40.5,3,False,3,1,55,0.05357142857142857,False,954.7083333333334,5728.25,104.15,5743.05,True,6,True,102.55446428571429,False,False,False,1,1
57.5,0,True,0,0,65,0.0,True,649.4583333333334,3896.75,59.95,3921.1,False,0,False,59.41060606060606,False,True,False,0,0
41.0,0,True,0,0,72,0.0,True,703.8,1407.6,19.55,1463.45,False,0,False,20.047260273972604,False,True,True,0,0
10.0,0,True,0,0,10,0.0,False,98.0,196.0,19.6,189.45,False,0,False,17.222727272727273,True,False,True,0,0
8.5,0,True,0,0,7,0.0,False,70.175,140.35,20.05,96.8,False,0,False,12.1,True,False,True,0,0
17.5,6,False,0,0,5,0.0,False,106.9375,427.75,85.55,408.5,True,0,True,68.08333333333333,True,False,False,1,0
37.0,0,True,0,0,24,0.0,True,314.40000000000003,1886.4,78.6,1846.65,False,0,False,73.866,False,False,False,0,0
71.0,1,True,0,0,72,0.0,True,1051.2,8409.6,116.8,8456.75,True,0,False,115.8458904109589,False,True,False,1,0
21.5,4,False,1,0,21,0.045454545454545456,False,228.6375,914.55,43.55,1011.5,False,2,False,45.97727272727273,False,False,False,1,0
59.5,1,True,0,0,69,0.0,False,699.1999999999999,4195.2,60.8,4263.4,False,0,False,60.90571428571428,False,True,False,1,0
29.0,4,False,0,0,44,0.08888888888888889,False,603.9,2415.6,54.9,2549.1,False,4,False,56.64666666666666,False,False,False,1,0
45.5,3,True,0,0,61,0.0,False,994.3,3977.2,65.2,3965.05,False,0,True,63.95241935483871,False,True,False,1,0
29.0,4,False,2,0,24,0.08,False,411.8,2470.8,102.95,2496.7,True,4,False,99.868,False,False,False,1,1
15.5,5,False,0,0,1,0.0,False,22.65,90.6,90.6,90.6,True,0,True,45.3,True,False,False,0,1
13.0,4,False,0,0,6,0.0,False,101.59999999999998,304.79999999999995,50.8,288.05,False,0,False,41.15,True,False,False,1,1
13.0,6,False,1,0,4,0.2,False,90.05,360.2,90.05,368.1,True,2,True,73.62,True,False,False,1,1
66.0,3,True,0,0,72,0.0,True,1112.9142857142858,7790.400000000001,108.2,7840.6,True,0,True,107.4054794520548,False,True,False,1,0
65.0,0,True,0,0,72,0.0410958904109589,True,828.0,6624.0,92.0,6632.75,False,3,False,90.85958904109589,False,True,False,0,0
12.0,6,False,0,0,14,0.0,False,525.7,1051.4,75.1,1013.35,True,0,True,67.55666666666667,False,False,False,1,0
8.5,4,False,0,0,7,0.0,False,87.675,175.35,25.05,152.95,False,0,False,19.11875,True,False,True,1,0
34.0,2,True,0,0,48,0.0,False,1202.3999999999999,3607.2,75.15,3772.65,True,0,True,76.99285714285715,False,False,False,0,0
32.5,0,True,0,0,55,0.0,False,536.25,1072.5,19.5,1026.35,False,0,False,18.32767857142857,False,False,True,0,0
5.5,3,True,0,0,1,0.0,False,9.65,19.3,19.3,19.3,False,0,False,9.65,True,False,True,0,0
49.5,0,False,0,0,45,0.08695652173913043,False,631.125,5049.0,112.2,5031.85,True,4,False,109.38804347826088,False,False,False,0,0
6.5,4,False,0,0,3,0.0,False,105.45,210.9,70.3,220.4,True,0,False,55.1,True,False,False,1,0
40.5,0,True,0,0,71,0.0,True,695.8,1391.6,19.6,1416.5,False,0,False,19.67361111111111,False,True,True,0,0
9.0,3,True,0,0,8,0.0,False,81.0,162.0,20.25,158.35,False,0,False,17.594444444444445,True,False,True,0,0
6.5,6,False,0,0,3,0.0,False,113.775,227.55,75.85,256.6,True,0,True,64.15,True,False,False,1,1
64.5,0,True,0,0,69,0.0,True,794.9785714285715,5564.85,80.65,5542.55,False,0,False,79.17928571428571,False,True,False,0,0
5.5,6,False,0,0,1,0.0,False,34.25,68.5,68.5,68.5,True,0,True,34.25,True,False,False,1,1
71.0,1,True,0,0,72,0.0,True,1041.75,8334.0,115.75,8443.7,True,0,False,115.66712328767125,False,True,False,1,0
9.5,6,False,0,0,11,0.25,False,269.5,808.5,73.5,791.75,True,3,True,65.97916666666667,True,False,False,1,1
65.5,0,True,0,0,71,0.0,True,817.5142857142856,5722.599999999999,80.6,5708.2,False,0,False,79.28055555555555,False,True,False,0,0
5.5,4,False,0,0,1,0.0,False,34.975,69.95,69.95,69.95,True,0,False,34.975,True,False,False,1,1
41.5,0,True,0,0,33,0.0,True,327.52500000000003,1965.15,59.55,2016.3,False,0,False,59.30294117647059,False,False,False,0,0
13.0,0,True,0,0,16,0.0,False,152.4,304.8,19.05,326.65,False,0,False,19.21470588235294,False,False,True,0,0
47.0,2,False,0,0,56,0.05263157894736842,False,892.7333333333335,5356.400000000001,95.65,5471.75,True,3,True,95.99561403508773,False,False,False,0,0
5.5,3,True,0,0,1,0.0,False,9.975,19.95,19.95,19.95,False,0,False,9.975,True,False,True,0,0
16.5,6,False,0,0,5,0.5,False,70.05,350.25,70.05,346.4,False,3,True,57.73333333333333,True,False,False,1,1
13.5,0,False,5,0,57,0.08620689655172414,False,552.9,1105.8,19.4,1061.6,False,10,False,18.303448275862067,False,False,True,0,0
38.0,1,True,0,0,56,0.0,False,673.8666666666667,2021.6,36.1,1971.5,False,0,False,34.58771929824562,False,False,False,1,0
20.0,6,False,1,0,8,0.1111111111111111,False,150.4,752.0,94.0,773.65,True,2,True,85.96111111111111,True,False,False,1,1
19.0,3,False,3,0,22,0.13043478260869565,False,269.06,1345.3,61.15,1422.05,False,6,False,61.82826086956521,False,False,False,0,1
5.5,3,True,0,0,1,0.0,False,9.875,19.75,19.75,19.75,False,0,False,9.875,True,False,True,0,0
32.0,4,False,0,0,40,0.0975609756097561,False,512.8,2564.0,64.1,2460.35,False,4,False,60.00853658536585,False,False,False,1,0
28.0,0,True,0,0,46,0.0,True,454.25,908.5,19.75,856.5,False,0,False,18.22340425531915,False,False,True,0,0
36.5,0,True,0,0,63,0.0,True,620.55,1241.1,19.7,1275.85,False,0,False,19.93515625,False,True,True,0,0
64.0,3,True,0,0,68,0.0,True,1070.5142857142857,7493.6,110.2,7467.5,True,0,True,108.22463768115942,False,True,False,1,0
64.5,1,True,0,0,69,0.0,True,1048.3071428571427,7338.15,106.35,7261.75,True,0,False,103.73928571428571,False,True,False,1,0
48.0,5,False,0,0,56,0.0,False,1014.1600000000001,5070.8,90.55,5116.6,True,0,True,89.76491228070176,False,False,False,0,0
23.0,1,True,0,0,10,0.09090909090909091,False,131.8,659.0,65.9,660.05,False,1,False,60.00454545454545,True,False,False,1,0
61.5,0,True,0,0,63,0.0,False,940.5,6583.5,104.5,6590.8,True,0,False,102.98125,False,True,False,0,0
37.0,1,True,0,0,24,0.0,True,210.0,1260.0,52.5,1208.15,False,0,False,48.326,False,False,False,1,0
19.5,4,False,0,0,19,0.0,False,355.3,1065.9,56.1,1033.9,False,0,False,51.69500000000001,False,False,False,1,0
26.0,6,False,0,0,22,0.0,False,488.125,1952.5,88.75,1885.15,True,0,True,81.96304347826087,False,False,False,1,0
21.5,6,False,2,0,29,0.06666666666666667,False,612.2625,2449.05,84.45,2467.1,True,4,True,82.23666666666666,False,False,False,1,1
22.5,1,True,1,0,13,0.07142857142857142,False,195.78,978.9,75.3,989.45,False,2,False,70.675,False,False,False,1,1
36.0,1,True,0,0,70,0.028169014084507043,True,910.0,1820.0,26.0,2006.95,False,2,False,28.266901408450703,False,True,True,1,0
49.5,5,False,0,0,49,0.0,False,811.7666666666668,4870.6,99.4,5025.0,True,0,True,100.5,False,False,False,0,0
37.5,1,False,3,1,43,0.09090909090909091,False,672.9499999999999,4710.65,109.55,4830.25,True,7,False,109.7784090909091,False,False,False,1,1
6.5,4,False,0,0,3,0.0,False,29.4,58.8,19.6,59.75,False,0,False,14.9375,True,False,True,1,1
46.0,2,True,0,0,42,0.0,False,512.0500000000001,3072.3,73.15,3088.25,False,0,True,71.81976744186046,False,False,False,0,0
43.5,1,True,0,0,57,0.0,False,778.7625,3115.05,54.65,3134.7,False,0,False,54.04655172413793,False,False,False,1,0
21.0,3,True,0,0,2,0.0,False,26.560000000000002,132.8,66.4,94.55,False,0,False,31.516666666666666,True,False,False,0,1
71.0,1,True,0,0,72,0.0,True,1039.95,8319.6,115.55,8312.4,True,0,False,113.86849315068493,False,True,False,1,0
48.0,6,False,0,0,46,0.0,False,800.7833333333333,4804.7,104.45,4863.85,True,0,True,103.48617021276597,False,False,False,1,0
33.0,4,False,5,1,66,0.07462686567164178,False,1320.66,6603.3,100.05,6871.9,True,10,False,102.56567164179104,False,True,False,1,1
40.0,2,False,4,1,62,0.06349206349206349,False,1054.0,6324.0,102.0,6529.25,True,8,True,103.63888888888889,False,True,False,0,1
71.0,1,True,0,0,72,0.0,True,820.35,6562.8,91.15,6637.9,False,0,False,90.93013698630136,False,True,False,1,0
37.5,3,True,0,0,35,0.0,False,627.9,3139.5,89.7,3165.6,True,0,True,87.93333333333334,False,False,False,1,0
28.5,3,True,0,0,17,0.0,False,306.68,1533.4,90.2,1454.15,True,0,False,80.78611111111111,False,False,False,0,1
71.0,3,True,0,0,72,0.0,True,831.6,6652.8,92.4,6786.1,False,0,True,92.96027397260275,False,True,False,1,0
19.0,0,True,0,0,28,0.0,False,278.59999999999997,557.1999999999999,19.9,543.0,False,0,False,18.724137931034484,False,False,True,0,0
33.0,1,True,0,0,56,0.0,True,704.2,1408.4,25.15,1327.15,False,0,False,23.283333333333335,False,False,True,1,1
25.5,4,False,0,0,31,0.0,False,825.1166666666667,2475.35,79.85,2404.15,True,0,False,75.1296875,False,False,False,1,1
27.5,0,True,0,0,45,0.0,False,424.12500000000006,848.2500000000001,18.85,867.3,False,0,False,18.854347826086954,False,False,True,0,0
5.5,4,False,0,0,1,0.0,False,12.875,25.75,25.75,25.75,False,0,False,12.875,True,False,True,1,0
5.0,4,False,0,0,2,1.0,False,33.06666666666667,99.2,49.6,114.7,False,3,False,38.233333333333334,True,False,False,1,1
8.0,4,False,0,0,6,0.0,False,62.85,125.7,20.95,109.5,False,0,False,15.642857142857142,True,False,True,1,0
49.0,3,True,0,0,48,0.0,False,776.4,4658.4,97.05,4692.95,True,0,True,95.77448979591837,False,False,False,1,0
17.5,4,False,0,0,25,0.0,False,317.5,635.0,25.4,546.85,False,0,False,21.032692307692308,False,False,True,1,0
31.0,1,False,0,0,64,0.046153846153846156,True,630.4,1260.8,19.7,1274.05,False,3,False,19.60076923076923,False,True,True,1,0
35.0,4,False,0,0,50,0.0,False,583.3333333333334,1750.0,35.0,1782.4,False,0,False,34.94901960784314,False,False,False,1,0
46.0,0,True,0,0,52,0.0,False,1053.0,5265.0,101.25,5301.1,True,0,False,100.02075471698114,False,False,False,0,0
7.0,6,False,0,0,4,0.0,False,140.4,280.8,70.2,280.35,True,0,True,56.07000000000001,True,False,False,1,0
31.0,5,False,0,0,32,0.0,False,727.6,2910.4,90.95,2897.95,True,0,True,87.81666666666666,False,False,False,0,0
43.5,0,True,0,0,45,0.043478260869565216,True,553.8749999999999,3323.2499999999995,73.85,3371.0,False,2,False,73.28260869565217,False,False,False,0,0
19.5,6,False,0,0,9,0.0,False,198.11249999999998,792.4499999999999,88.05,801.3,True,0,True,80.13,True,False,False,1,0
34.0,1,False,6,1,66,0.08955223880597014,False,1165.45,6992.7,105.95,6975.25,True,12,False,104.10820895522389,False,True,False,1,1
